source_diagram,source_id,source_name,source_up,source_hgnc,source_type,source_all,interaction_type,target_id,target_name,target_up,target_hgnc,target_type,target_all,reaction_annotation,org_source_id,org_target_id
R-HSA-9678108,R1_321,nsp16 acts as a cap 2'-O-methyltransferase to modify SARS-CoV-1 gRNA (plus strand),NA,NA,STATE_TRANSITION,NA,PRODUCTION,R1_51,S_minus_adenosyl_minus_L_minus_homocysteine,NA,NA,SIMPLE_MOLECULE,urn:miriam:obo.chebi:CHEBI%3A16680;urn:miriam:reactome:R-ALL-9639443,REACTOME:R-HSA-9684032;PUBMED:18417574;PUBMED:21637813;PUBMED:24478444;PUBMED:20421945;PUBMED:12456663;PUBMED:6165837,reaction_9684032__layout_185,layout_158
R-HSA-9678108,R1_321,nsp16 acts as a cap 2'-O-methyltransferase to modify SARS-CoV-1 gRNA (plus strand),NA,NA,STATE_TRANSITION,NA,PRODUCTION,R1_204,RTC,UNIPROT:P0C6U8;UNIPROT:P0C6X7,NA,COMPLEX,urn:miriam:reactome:R-COV-9686016;urn:miriam:reactome:R-COV-9694302;urn:miriam:uniprot:P0C6U8;urn:miriam:uniprot:P0C6X7,REACTOME:R-HSA-9684032;PUBMED:18417574;PUBMED:21637813;PUBMED:24478444;PUBMED:20421945;PUBMED:12456663;PUBMED:6165837,reaction_9684032__layout_185,layout_458
R-HSA-9678108,R1_321,nsp16 acts as a cap 2'-O-methyltransferase to modify SARS-CoV-1 gRNA (plus strand),NA,NA,STATE_TRANSITION,NA,PRODUCTION,R1_74,m7G(5')pppAm_minus_capped_space_SARS_minus_CoV_minus_1_space_genomic_space_RNA_space_(plus_space_strand),NA,NA,RNA,urn:miriam:reactome:R-COV-9694619;urn:miriam:refseq:NC_004718.3;urn:miriam:reactome:R-COV-9684636,REACTOME:R-HSA-9684032;PUBMED:18417574;PUBMED:21637813;PUBMED:24478444;PUBMED:20421945;PUBMED:12456663;PUBMED:6165837,reaction_9684032__layout_185,layout_1914
R-HSA-9678108,R1_92,"CQ,_space_HCQ",NA,NA,DRUG,urn:miriam:reactome:R-ALL-9685614,CONSPUMPTION,R1_285,"CQ, HCQ diffuses from cytosol to endocytic vesicle lumen",NA,NA,STATE_TRANSITION,NA,REACTOME:R-HSA-9683478;PUBMED:21124966,layout_2035,reaction_9683478__layout_2034
R-HSA-9678108,R1_285,"CQ, HCQ diffuses from cytosol to endocytic vesicle lumen",NA,NA,STATE_TRANSITION,NA,PRODUCTION,R1_90,"CQ,_space_HCQ",NA,NA,DRUG,urn:miriam:reactome:R-ALL-9685610,REACTOME:R-HSA-9683478;PUBMED:21124966,reaction_9683478__layout_2034,layout_2029
R-HSA-9678108,R1_184,SUMO1_minus_K62_minus_ADPr_minus_p_minus_S177_minus_N,UNIPROT:P59595,NA,PROTEIN,urn:miriam:pubmed:15848177;urn:miriam:reactome:R-COV-9682916;urn:miriam:reactome:R-COV-9729340;urn:miriam:uniprot:P59595,CONSPUMPTION,R1_291,Dimerisation of nucleoprotein,NA,NA,STATE_TRANSITION,NA,REACTOME:R-HSA-9683634;PUBMED:15094372;PUBMED:15848177;PUBMED:23717688,layout_395,reaction_9683634__layout_260
R-HSA-9678108,R1_291,Dimerisation of nucleoprotein,NA,NA,STATE_TRANSITION,NA,PRODUCTION,R1_131,SUMO1_minus_K62_minus_p_minus_S177_minus_N_space_dimer,UNIPROT:P59595,NA,COMPLEX,urn:miriam:pubmed:15094372;urn:miriam:reactome:R-COV-9683649;urn:miriam:uniprot:P59595,REACTOME:R-HSA-9683634;PUBMED:15094372;PUBMED:15848177;PUBMED:23717688,reaction_9683634__layout_260,layout_261
R-HSA-9678108,R1_233,N_minus_glycan_space_nsp4,UNIPROT:P0C6U8;UNIPROT:P0C6X7,NA,COMPLEX,urn:miriam:reactome:R-COV-9684875;urn:miriam:reactome:R-COV-9694569;urn:miriam:uniprot:P0C6U8;urn:miriam:uniprot:P0C6X7,CONSPUMPTION,R1_356,"Nsp3, nsp4, and nsp6 produce replicative organelles",NA,NA,STATE_TRANSITION,NA,REACTOME:R-HSA-9686015;PUBMED:20542253;PUBMED:24991833;PUBMED:28738245;PUBMED:23943763,layout_66,reaction_9686015__layout_1487
R-HSA-9678108,R1_214,N_minus_glycan_space_nsp3,UNIPROT:P0C6U8;UNIPROT:P0C6X7,NA,COMPLEX,urn:miriam:reactome:R-COV-9682205;urn:miriam:reactome:R-COV-9694735;urn:miriam:uniprot:P0C6U8;urn:miriam:uniprot:P0C6X7,CONSPUMPTION,R1_356,"Nsp3, nsp4, and nsp6 produce replicative organelles",NA,NA,STATE_TRANSITION,NA,REACTOME:R-HSA-9686015;PUBMED:20542253;PUBMED:24991833;PUBMED:28738245;PUBMED:23943763,layout_57,reaction_9686015__layout_1487
R-HSA-9678108,R1_40,nsp6,UNIPROT:P0C6U8;UNIPROT:P0C6X7,NA,COMPLEX,urn:miriam:reactome:R-COV-9694361;urn:miriam:reactome:R-COV-9682227;urn:miriam:uniprot:P0C6U8;urn:miriam:uniprot:P0C6X7,CONSPUMPTION,R1_356,"Nsp3, nsp4, and nsp6 produce replicative organelles",NA,NA,STATE_TRANSITION,NA,REACTOME:R-HSA-9686015;PUBMED:20542253;PUBMED:24991833;PUBMED:28738245;PUBMED:23943763,layout_1488,reaction_9686015__layout_1487
R-HSA-9678108,R1_356,"Nsp3, nsp4, and nsp6 produce replicative organelles",NA,NA,STATE_TRANSITION,NA,PRODUCTION,R1_200,nsp3:nsp4,UNIPROT:P0C6U8;UNIPROT:P0C6X7,NA,COMPLEX,urn:miriam:reactome:R-COV-9686003;urn:miriam:reactome:R-COV-9694366;urn:miriam:uniprot:P0C6U8;urn:miriam:uniprot:P0C6X7,REACTOME:R-HSA-9686015;PUBMED:20542253;PUBMED:24991833;PUBMED:28738245;PUBMED:23943763,reaction_9686015__layout_1487,layout_449
R-HSA-9678108,R1_356,"Nsp3, nsp4, and nsp6 produce replicative organelles",NA,NA,STATE_TRANSITION,NA,PRODUCTION,R1_202,nsp6,UNIPROT:P0C6U8;UNIPROT:P0C6X7,NA,COMPLEX,urn:miriam:reactome:R-COV-9694770;urn:miriam:reactome:R-COV-9686011;urn:miriam:uniprot:P0C6U8;urn:miriam:uniprot:P0C6X7,REACTOME:R-HSA-9686015;PUBMED:20542253;PUBMED:24991833;PUBMED:28738245;PUBMED:23943763,reaction_9686015__layout_1487,layout_450
R-HSA-9678108,R1_102,RB1,UNIPROT:P06400,NA,PROTEIN,urn:miriam:reactome:R-SSC-9660621;urn:miriam:reactome:R-DME-9660621-2;urn:miriam:reactome:R-CFA-9660621;urn:miriam:reactome:R-DRE-9660621;urn:miriam:reactome:R-MMU-9660621;urn:miriam:reactome:R-DDI-9660621;urn:miriam:reactome:R-HSA-9660621;urn:miriam:reactome:R-XTR-9660621;urn:miriam:reactome:R-CEL-9660621;urn:miriam:uniprot:P06400;urn:miriam:reactome:R-RNO-9660621;urn:miriam:reactome:R-DME-9660621;urn:miriam:reactome:R-DME-9660621-3,CONSPUMPTION,R1_279,nsp15 binds RB1,NA,NA,STATE_TRANSITION,NA,REACTOME:R-HSA-9682712;PUBMED:22301153,layout_207,reaction_9682712__layout_206
R-HSA-9678108,R1_15,nsp15_space_hexamer,UNIPROT:P0C6X7,NA,COMPLEX,urn:miriam:reactome:R-COV-9694570;urn:miriam:pubmed:18045871;urn:miriam:pubmed:16882730;urn:miriam:pubmed:16828802;urn:miriam:pubmed:16216269;urn:miriam:reactome:R-COV-9682715;urn:miriam:pubmed:22301153;urn:miriam:pubmed:17409150;urn:miriam:uniprot:P0C6X7,CONSPUMPTION,R1_279,nsp15 binds RB1,NA,NA,STATE_TRANSITION,NA,REACTOME:R-HSA-9682712;PUBMED:22301153,layout_117,reaction_9682712__layout_206
R-HSA-9678108,R1_279,nsp15 binds RB1,NA,NA,STATE_TRANSITION,NA,PRODUCTION,R1_104,nsp15:RB1,UNIPROT:P06400;UNIPROT:P0C6X7,NA,COMPLEX,urn:miriam:reactome:R-HSA-9694258;urn:miriam:uniprot:P06400;urn:miriam:reactome:R-HSA-9682726;urn:miriam:pubmed:22301153;urn:miriam:uniprot:P0C6X7,REACTOME:R-HSA-9682712;PUBMED:22301153,reaction_9682712__layout_206,layout_208
R-HSA-9678108,R1_32,SARS_minus_CoV_minus_1_space_gRNA:RTC:nascent_space_RNA_space_minus_space_strand,UNIPROT:P0C6U8;UNIPROT:P0C6X7,NA,COMPLEX,urn:miriam:reactome:R-COV-9682469;urn:miriam:uniprot:P0C6U8;urn:miriam:refseq:NC_004718.3;urn:miriam:reactome:R-COV-9694618;urn:miriam:uniprot:P0C6X7,CONSPUMPTION,R1_272,RTC completes synthesis of the minus strand genomic RNA complement,NA,NA,STATE_TRANSITION,NA,REACTOME:R-HSA-9682465;PUBMED:25197083,layout_141,reaction_9682465__layout_150
R-HSA-9678108,R1_41,NTP(4_minus_),NA,NA,SIMPLE_MOLECULE,urn:miriam:reactome:R-ALL-6806881;urn:miriam:obo.chebi:CHEBI%3A61557,CONSPUMPTION,R1_272,RTC completes synthesis of the minus strand genomic RNA complement,NA,NA,STATE_TRANSITION,NA,REACTOME:R-HSA-9682465;PUBMED:25197083,layout_149,reaction_9682465__layout_150
R-HSA-9678108,R1_32,SARS_minus_CoV_minus_1_space_gRNA:RTC:nascent_space_RNA_space_minus_space_strand,UNIPROT:P0C6U8;UNIPROT:P0C6X7,NA,COMPLEX,urn:miriam:reactome:R-COV-9682469;urn:miriam:uniprot:P0C6U8;urn:miriam:refseq:NC_004718.3;urn:miriam:reactome:R-COV-9694618;urn:miriam:uniprot:P0C6X7,CATALYSIS,R1_272,RTC completes synthesis of the minus strand genomic RNA complement,NA,NA,STATE_TRANSITION,NA,REACTOME:R-HSA-9682465;PUBMED:25197083,layout_141,reaction_9682465__layout_150
R-HSA-9678108,R1_33,SARS_minus_CoV_minus_1_space_gRNA:RTC:nascent_space_RNA_space_minus_space_strand:RTC_space_inhibitors,UNIPROT:P0C6U8;UNIPROT:P0C6X7,NA,COMPLEX,urn:miriam:reactome:R-COV-9694327;urn:miriam:uniprot:P0C6U8;urn:miriam:reactome:R-COV-9687385;urn:miriam:refseq:NC_004718.3;urn:miriam:uniprot:P0C6X7,MODULATION,R1_272,RTC completes synthesis of the minus strand genomic RNA complement,NA,NA,STATE_TRANSITION,NA,REACTOME:R-HSA-9682465;PUBMED:25197083,layout_1411,reaction_9682465__layout_150
R-HSA-9678108,R1_272,RTC completes synthesis of the minus strand genomic RNA complement,NA,NA,STATE_TRANSITION,NA,PRODUCTION,R1_73,"m7G(5')pppAm_minus_capped,_space_polyadenylated_space_SARS_minus_CoV_minus_1_space_genomic_space_RNA_space_(plus_space_strand)",NA,NA,RNA,urn:miriam:reactome:R-COV-9697431;urn:miriam:reactome:R-COV-9685518;urn:miriam:refseq:NC_004718.3;urn:miriam:reactome:R-COV-9694393,REACTOME:R-HSA-9682465;PUBMED:25197083,reaction_9682465__layout_150,layout_1905
R-HSA-9678108,R1_272,RTC completes synthesis of the minus strand genomic RNA complement,NA,NA,STATE_TRANSITION,NA,PRODUCTION,R1_103,SARS_minus_CoV_minus_1_space_genomic_space_RNA_space_complement_space_(minus_space_strand):RTC,UNIPROT:P0C6U8;UNIPROT:P0C6X7,NA,COMPLEX,urn:miriam:reactome:R-COV-9713316;urn:miriam:reactome:R-COV-9713636;urn:miriam:uniprot:P0C6U8;urn:miriam:refseq:NC_004718.3;urn:miriam:uniprot:P0C6X7,REACTOME:R-HSA-9682465;PUBMED:25197083,reaction_9682465__layout_150,layout_2074
R-HSA-9678108,R1_272,RTC completes synthesis of the minus strand genomic RNA complement,NA,NA,STATE_TRANSITION,NA,PRODUCTION,R1_30,PPi,NA,NA,SIMPLE_MOLECULE,urn:miriam:obo.chebi:CHEBI%3A33019;urn:miriam:reactome:R-ALL-111294,REACTOME:R-HSA-9682465;PUBMED:25197083,reaction_9682465__layout_150,layout_139
R-HSA-9678108,R1_256,TMPRSS2,UNIPROT:O15393,NA,PROTEIN,urn:miriam:uniprot:O15393;urn:miriam:reactome:R-HSA-9686707,CONSPUMPTION,R1_265,TMPRSS2 binds TMPRSS2 inhibitors,NA,NA,STATE_TRANSITION,NA,REACTOME:R-HSA-9681514;PUBMED:14647384;PUBMED:32142651;PUBMED:21068237;PUBMED:27550352;PUBMED:27277342;PUBMED:24227843;PUBMED:28414992;PUBMED:22496216,layout_893,reaction_9681514__layout_1043
R-HSA-9678108,R1_5,TMPRSS2_space_inhibitors,NA,NA,DRUG,urn:miriam:reactome:R-ALL-9682035,CONSPUMPTION,R1_265,TMPRSS2 binds TMPRSS2 inhibitors,NA,NA,STATE_TRANSITION,NA,REACTOME:R-HSA-9681514;PUBMED:14647384;PUBMED:32142651;PUBMED:21068237;PUBMED:27550352;PUBMED:27277342;PUBMED:24227843;PUBMED:28414992;PUBMED:22496216,layout_1044,reaction_9681514__layout_1043
R-HSA-9678108,R1_265,TMPRSS2 binds TMPRSS2 inhibitors,NA,NA,STATE_TRANSITION,NA,PRODUCTION,R1_6,TMPRSS2:TMPRSS2_space_inhibitors,UNIPROT:O15393,NA,COMPLEX,urn:miriam:reactome:R-HSA-9681532;urn:miriam:uniprot:O15393,REACTOME:R-HSA-9681514;PUBMED:14647384;PUBMED:32142651;PUBMED:21068237;PUBMED:27550352;PUBMED:27277342;PUBMED:24227843;PUBMED:28414992;PUBMED:22496216,reaction_9681514__layout_1043,layout_1045
R-HSA-9678108,R1_77,SARS_minus_CoV_minus_1_space_genomic_space_RNA_space_(plus_space_strand),NA,NA,RNA,urn:miriam:reactome:R-COV-9694339;urn:miriam:refseq:NC_004718.3;urn:miriam:reactome:R-COV-9681658,CONSPUMPTION,R1_270,ZCRB1 binds 5'UTR of SARS-CoV-1 genomic RNA,NA,NA,STATE_TRANSITION,NA,REACTOME:R-HSA-9682009;PUBMED:22362731,layout_1932,reaction_9682009__layout_200
R-HSA-9678108,R1_87,ZCRB1,UNIPROT:Q8TBF4,NA,PROTEIN,urn:miriam:reactome:R-HSA-9682010;urn:miriam:uniprot:Q8TBF4,CONSPUMPTION,R1_270,ZCRB1 binds 5'UTR of SARS-CoV-1 genomic RNA,NA,NA,STATE_TRANSITION,NA,REACTOME:R-HSA-9682009;PUBMED:22362731,layout_201,reaction_9682009__layout_200
R-HSA-9678108,R1_270,ZCRB1 binds 5'UTR of SARS-CoV-1 genomic RNA,NA,NA,STATE_TRANSITION,NA,PRODUCTION,R1_88,ZCRB1:SARS_minus_CoV_minus_1_space_genomic_space_RNA_space_(plus_space_strand),UNIPROT:Q8TBF4,NA,COMPLEX,urn:miriam:reactome:R-HSA-9682008;urn:miriam:refseq:NC_004718.3;urn:miriam:uniprot:Q8TBF4,REACTOME:R-HSA-9682009;PUBMED:22362731,reaction_9682009__layout_200,layout_202
R-HSA-9678108,R1_174,Ub_minus_3xPalmC_minus_E_space_pentamer,UNIPROT:P59637,NA,COMPLEX,urn:miriam:uniprot:P59637;urn:miriam:reactome:R-COV-9694787;urn:miriam:reactome:R-COV-9683623,CONSPUMPTION,R1_292,E pentamer is transported to the Golgi,NA,NA,STATE_TRANSITION,NA,REACTOME:R-HSA-9683635;PUBMED:21524776;PUBMED:21450821,layout_371,reaction_9683635__layout_372
R-HSA-9678108,R1_292,E pentamer is transported to the Golgi,NA,NA,STATE_TRANSITION,NA,PRODUCTION,R1_175,Ub_minus_3xPalmC_minus_E_space_pentamer,UNIPROT:P59637,NA,COMPLEX,urn:miriam:reactome:R-COV-9683621;urn:miriam:uniprot:P59637;urn:miriam:reactome:R-COV-9694408,REACTOME:R-HSA-9683635;PUBMED:21524776;PUBMED:21450821,reaction_9683635__layout_372,layout_373
R-HSA-9678108,R1_42,MAP1LC3B,UNIPROT:Q9GZQ8,NA,PROTEIN,urn:miriam:reactome:R-GGA-5205651;urn:miriam:uniprot:Q9GZQ8;urn:miriam:reactome:R-DDI-5205651-2;urn:miriam:reactome:R-DDI-5205651-3;urn:miriam:reactome:R-RNO-5205651;urn:miriam:reactome:R-CEL-5205651;urn:miriam:reactome:R-PFA-5205651;urn:miriam:reactome:R-BTA-5205651;urn:miriam:reactome:R-HSA-5205651;urn:miriam:reactome:R-DDI-5205651;urn:miriam:reactome:R-SCE-5205651;urn:miriam:reactome:R-SSC-5205651;urn:miriam:reactome:R-MMU-5205651;urn:miriam:reactome:R-DRE-5205651;urn:miriam:reactome:R-CFA-5205651;urn:miriam:reactome:R-SPO-5205651,CONSPUMPTION,R1_369,Enhanced autophagosome formation,NA,NA,STATE_TRANSITION,NA,REACTOME:R-HSA-9687435;PUBMED:31231549;PUBMED:15331731;PUBMED:21799305;PUBMED:25135833,layout_1492,reaction_9687435__layout_1506
R-HSA-9678108,R1_71,9b,UNIPROT:P59636,NA,PROTEIN,urn:miriam:uniprot:P59636;urn:miriam:reactome:R-COV-9689378;urn:miriam:reactome:R-COV-9694649,PHYSICAL_STIMULATION,R1_369,Enhanced autophagosome formation,NA,NA,STATE_TRANSITION,NA,REACTOME:R-HSA-9687435;PUBMED:31231549;PUBMED:15331731;PUBMED:21799305;PUBMED:25135833,layout_1900,reaction_9687435__layout_1506
R-HSA-9678108,R1_44,8b,UNIPROT:Q80H93,NA,PROTEIN,urn:miriam:uniprot:Q80H93;urn:miriam:reactome:R-COV-9678168,PHYSICAL_STIMULATION,R1_369,Enhanced autophagosome formation,NA,NA,STATE_TRANSITION,NA,REACTOME:R-HSA-9687435;PUBMED:31231549;PUBMED:15331731;PUBMED:21799305;PUBMED:25135833,layout_1496,reaction_9687435__layout_1506
R-HSA-9678108,R1_57,UVRAG_space_complex,UNIPROT:Q99570;UNIPROT:Q14457;UNIPROT:Q9P2Y5;UNIPROT:Q8NEB9,NA,COMPLEX,urn:miriam:uniprot:Q99570;urn:miriam:reactome:R-CEL-5683632;urn:miriam:reactome:R-HSA-5683632;urn:miriam:reactome:R-XTR-5683632;urn:miriam:reactome:R-DME-5683632;urn:miriam:reactome:R-RNO-5683632;urn:miriam:reactome:R-SPO-5683632;urn:miriam:reactome:R-MMU-5683632;urn:miriam:reactome:R-DDI-5683632;urn:miriam:reactome:R-CFA-5683632;urn:miriam:reactome:R-GGA-5683632;urn:miriam:reactome:R-DRE-5683632;urn:miriam:reactome:R-SCE-5683632;urn:miriam:uniprot:Q14457;urn:miriam:reactome:R-SSC-5683632;urn:miriam:uniprot:Q9P2Y5;urn:miriam:uniprot:Q8NEB9,PHYSICAL_STIMULATION,R1_369,Enhanced autophagosome formation,NA,NA,STATE_TRANSITION,NA,REACTOME:R-HSA-9687435;PUBMED:31231549;PUBMED:15331731;PUBMED:21799305;PUBMED:25135833,layout_1644,reaction_9687435__layout_1506
R-HSA-9678108,R1_56,ESCRT_minus_III,UNIPROT:Q9UQN3;UNIPROT:Q8WUX9;UNIPROT:Q96CF2;UNIPROT:Q9Y3E7;UNIPROT:Q9BY43;UNIPROT:Q9H444;UNIPROT:Q96FZ7;UNIPROT:O43633,NA,COMPLEX,urn:miriam:reactome:R-XTR-917723;urn:miriam:uniprot:Q9UQN3;urn:miriam:reactome:R-DDI-917723;urn:miriam:reactome:R-DME-917723;urn:miriam:uniprot:Q8WUX9;urn:miriam:reactome:R-SSC-917723;urn:miriam:reactome:R-GGA-917723;urn:miriam:uniprot:Q96CF2;urn:miriam:reactome:R-RNO-917723;urn:miriam:uniprot:Q9Y3E7;urn:miriam:uniprot:Q9BY43;urn:miriam:reactome:R-DRE-917723;urn:miriam:reactome:R-HSA-917723;urn:miriam:reactome:R-CFA-917723;urn:miriam:reactome:R-BTA-917723;urn:miriam:uniprot:Q9H444;urn:miriam:uniprot:Q96FZ7;urn:miriam:reactome:R-SPO-917723;urn:miriam:reactome:R-MMU-917723;urn:miriam:uniprot:O43633;urn:miriam:reactome:R-SCE-917723;urn:miriam:reactome:R-CEL-917723,PHYSICAL_STIMULATION,R1_369,Enhanced autophagosome formation,NA,NA,STATE_TRANSITION,NA,REACTOME:R-HSA-9687435;PUBMED:31231549;PUBMED:15331731;PUBMED:21799305;PUBMED:25135833,layout_1643,reaction_9687435__layout_1506
R-HSA-9678108,R1_11,pp1a_minus_nsp6_minus_11,UNIPROT:P0C6U8,NA,PROTEIN,urn:miriam:reactome:R-COV-9684354;urn:miriam:reactome:R-COV-9694668;urn:miriam:uniprot:P0C6U8,PHYSICAL_STIMULATION,R1_369,Enhanced autophagosome formation,NA,NA,STATE_TRANSITION,NA,REACTOME:R-HSA-9687435;PUBMED:31231549;PUBMED:15331731;PUBMED:21799305;PUBMED:25135833,layout_11,reaction_9687435__layout_1506
R-HSA-9678108,R1_369,Enhanced autophagosome formation,NA,NA,STATE_TRANSITION,NA,PRODUCTION,R1_46,MAP1LC3B,UNIPROT:Q9GZQ8,NA,PROTEIN,urn:miriam:reactome:R-CEL-5683641;urn:miriam:reactome:R-DDI-5683641-3;urn:miriam:reactome:R-DDI-5683641-2;urn:miriam:reactome:R-RNO-5683641;urn:miriam:uniprot:Q9GZQ8;urn:miriam:reactome:R-HSA-5683641;urn:miriam:reactome:R-SPO-5683641;urn:miriam:reactome:R-CFA-5683641;urn:miriam:reactome:R-GGA-5683641;urn:miriam:reactome:R-MMU-5683641;urn:miriam:reactome:R-DRE-5683641;urn:miriam:reactome:R-DDI-5683641;urn:miriam:reactome:R-PFA-5683641;urn:miriam:reactome:R-SCE-5683641;urn:miriam:reactome:R-SSC-5683641;urn:miriam:reactome:R-BTA-5683641,REACTOME:R-HSA-9687435;PUBMED:31231549;PUBMED:15331731;PUBMED:21799305;PUBMED:25135833,reaction_9687435__layout_1506,layout_1507
R-HSA-9678108,R1_222,encapsidated_space_SARS_space_coronavirus_space_genomic_space_RNA,UNIPROT:P59595,NA,COMPLEX,urn:miriam:reactome:R-COV-9684199;urn:miriam:reactome:R-COV-9697428;urn:miriam:reactome:R-COV-9694612;urn:miriam:uniprot:P59595;urn:miriam:refseq:NC_004718.3,CONSPUMPTION,R1_326,E and N are recruited to the M lattice,NA,NA,STATE_TRANSITION,NA,REACTOME:R-HSA-9684238;PUBMED:16684538;PUBMED:18703211;PUBMED:19322648;PUBMED:16254320;PUBMED:15474033;PUBMED:15147946;PUBMED:18792806;PUBMED:31226023;PUBMED:16877062;PUBMED:16507314;PUBMED:17530462;PUBMED:15713601;PUBMED:15351485;PUBMED:31133031;PUBMED:25855243;PUBMED:18753196;PUBMED:16343974;PUBMED:15507643,layout_598,reaction_9684238__layout_603
R-HSA-9678108,R1_225,M_space_lattice,UNIPROT:P59596,NA,COMPLEX,urn:miriam:reactome:R-COV-9684216;urn:miriam:uniprot:P59596;urn:miriam:reactome:R-COV-9694371,CONSPUMPTION,R1_326,E and N are recruited to the M lattice,NA,NA,STATE_TRANSITION,NA,REACTOME:R-HSA-9684238;PUBMED:16684538;PUBMED:18703211;PUBMED:19322648;PUBMED:16254320;PUBMED:15474033;PUBMED:15147946;PUBMED:18792806;PUBMED:31226023;PUBMED:16877062;PUBMED:16507314;PUBMED:17530462;PUBMED:15713601;PUBMED:15351485;PUBMED:31133031;PUBMED:25855243;PUBMED:18753196;PUBMED:16343974;PUBMED:15507643,layout_602,reaction_9684238__layout_603
R-HSA-9678108,R1_175,Ub_minus_3xPalmC_minus_E_space_pentamer,UNIPROT:P59637,NA,COMPLEX,urn:miriam:reactome:R-COV-9683621;urn:miriam:uniprot:P59637;urn:miriam:reactome:R-COV-9694408,CONSPUMPTION,R1_326,E and N are recruited to the M lattice,NA,NA,STATE_TRANSITION,NA,REACTOME:R-HSA-9684238;PUBMED:16684538;PUBMED:18703211;PUBMED:19322648;PUBMED:16254320;PUBMED:15474033;PUBMED:15147946;PUBMED:18792806;PUBMED:31226023;PUBMED:16877062;PUBMED:16507314;PUBMED:17530462;PUBMED:15713601;PUBMED:15351485;PUBMED:31133031;PUBMED:25855243;PUBMED:18753196;PUBMED:16343974;PUBMED:15507643,layout_373,reaction_9684238__layout_603
R-HSA-9678108,R1_326,E and N are recruited to the M lattice,NA,NA,STATE_TRANSITION,NA,PRODUCTION,R1_226,M_space_lattice:E_space_protein:encapsidated_space_SARS_space_coronavirus_space_genomic_space_RNA,UNIPROT:P59637;UNIPROT:P59595;UNIPROT:P59596,NA,COMPLEX,urn:miriam:reactome:R-COV-9684226;urn:miriam:uniprot:P59637;urn:miriam:uniprot:P59595;urn:miriam:refseq:NC_004718.3;urn:miriam:reactome:R-COV-9694491;urn:miriam:uniprot:P59596,REACTOME:R-HSA-9684238;PUBMED:16684538;PUBMED:18703211;PUBMED:19322648;PUBMED:16254320;PUBMED:15474033;PUBMED:15147946;PUBMED:18792806;PUBMED:31226023;PUBMED:16877062;PUBMED:16507314;PUBMED:17530462;PUBMED:15713601;PUBMED:15351485;PUBMED:31133031;PUBMED:25855243;PUBMED:18753196;PUBMED:16343974;PUBMED:15507643,reaction_9684238__layout_603,layout_605
R-HSA-9678108,R1_109,SARS_minus_CoV_minus_1_space_minus_space_strand_space_subgenomic_space_mRNAs:RTC,UNIPROT:P0C6U8;UNIPROT:P0C6X7,NA,COMPLEX,urn:miriam:reactome:R-COV-9713317;urn:miriam:uniprot:P0C6U8;urn:miriam:reactome:R-COV-9713652;urn:miriam:refseq:NC_004718.3;urn:miriam:uniprot:P0C6X7;urn:miriam:obo.chebi:CHEBI%3A33019;urn:miriam:reactome:R-ALL-111294,CONSPUMPTION,R1_349,Synthesis of SARS-CoV-1 plus strand subgenomic mRNAs,NA,NA,STATE_TRANSITION,NA,REACTOME:R-HSA-9685681;PUBMED:12917450;PUBMED:12927536;PUBMED:14569023;PUBMED:26919232,layout_2097,reaction_9685681__layout_415
R-HSA-9678108,R1_188,NTP(4_minus_),NA,NA,SIMPLE_MOLECULE,urn:miriam:reactome:R-ALL-6806881;urn:miriam:obo.chebi:CHEBI%3A61557,CONSPUMPTION,R1_349,Synthesis of SARS-CoV-1 plus strand subgenomic mRNAs,NA,NA,STATE_TRANSITION,NA,REACTOME:R-HSA-9685681;PUBMED:12917450;PUBMED:12927536;PUBMED:14569023;PUBMED:26919232,layout_414,reaction_9685681__layout_415
R-HSA-9678108,R1_109,SARS_minus_CoV_minus_1_space_minus_space_strand_space_subgenomic_space_mRNAs:RTC,UNIPROT:P0C6U8;UNIPROT:P0C6X7,NA,COMPLEX,urn:miriam:reactome:R-COV-9713317;urn:miriam:uniprot:P0C6U8;urn:miriam:reactome:R-COV-9713652;urn:miriam:refseq:NC_004718.3;urn:miriam:uniprot:P0C6X7;urn:miriam:obo.chebi:CHEBI%3A33019;urn:miriam:reactome:R-ALL-111294,CATALYSIS,R1_349,Synthesis of SARS-CoV-1 plus strand subgenomic mRNAs,NA,NA,STATE_TRANSITION,NA,REACTOME:R-HSA-9685681;PUBMED:12917450;PUBMED:12927536;PUBMED:14569023;PUBMED:26919232,layout_2097,reaction_9685681__layout_415
R-HSA-9678108,R1_349,Synthesis of SARS-CoV-1 plus strand subgenomic mRNAs,NA,NA,STATE_TRANSITION,NA,PRODUCTION,R1_110,SARS_minus_CoV_minus_1_space_plus_space_strand_space_subgenomic_space_mRNAs:RTC,UNIPROT:P0C6U8;UNIPROT:P0C6X7,NA,COMPLEX,urn:miriam:reactome:R-COV-9713314;urn:miriam:reactome:R-COV-9713653;urn:miriam:uniprot:P0C6U8;urn:miriam:refseq:NC_004718.3;urn:miriam:uniprot:P0C6X7,REACTOME:R-HSA-9685681;PUBMED:12917450;PUBMED:12927536;PUBMED:14569023;PUBMED:26919232,reaction_9685681__layout_415,layout_2099
